ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.4277,-0.412,-7.2397,-6.4682,-0.4679,-7.3562,-0.075,0.0156,0.0624,0.0037,0.0122,-0.0051,0,24.62,2.82,17.94,77.21,2.73,138.68,0,41.256,48.1238,11.674301,,NaN,,699.999,,0 / 19,3547599,2018-11-12 18:26:55:137
-6.4409,-0.4102,-7.2341,-6.4501,-0.4698,-7.372,-0.0506,0.0365,-0.0076,-2.00E-04,-0.0198,0.0022,0,24.1,3.24,17.79,75.63,2.75,138.82,0,39.504,48.1238,11.674301,,NaN,,699.999,,0 / 19,3548600,2018-11-12 18:26:56:138
-6.1969,-0.392,-7.1431,-6.4548,-0.4634,-7.3683,0.0196,0.0353,0.1891,-2.00E-04,0.0118,-3.00E-04,0,25.02,2.78,18.12,77.19,2.71,138.78,0,46.466,48.1238,11.674301,,NaN,,699.999,,0 / 19,3549600,2018-11-12 18:26:57:138
-6.286,-0.4637,-7.1806,-6.4476,-0.4731,-7.374,0.1167,-0.0028,0.14,1.00E-04,0.007,-0.0024,0,25.63,2.68,16.79,79.39,2.74,138.8,0,48.704,48.1238,11.674301,,NaN,,699.999,,0 / 19,3550600,2018-11-12 18:26:58:138
-6.2373,-0.4609,-7.0085,-6.4238,-0.461,-7.3955,0.0883,0.011,0.1995,0.0034,-0.0078,-0.0011,0,25.7,2.84,16.1,79.9,2.69,139.02,0,49.361,48.1238,11.674301,,NaN,,699.999,,0 / 19,3551600,2018-11-12 18:26:59:138
-6.5585,-0.4505,-7.0682,-6.4978,-0.4622,-7.3304,-0.3925,0.0205,-0.0605,0.0039,0.0248,-0.0068,0,25.88,2.96,16.87,79.04,2.7,138.45,0,45.611,48.1238,11.674301,,NaN,,699.999,,0 / 19,3552599,2018-11-12 18:27:00:137
-6.5732,-0.4505,-7.5921,-6.4574,-0.4794,-7.365,-0.0851,0.0143,-0.2291,0.0027,0.0183,-0.0063,0,25.23,2.85,17.43,78.34,2.8,138.76,0,46.814,48.1238,11.674301,,NaN,,699.999,,0 / 19,3553600,2018-11-12 18:27:01:138
-5.648,-0.4906,-7.4678,-6.3894,-0.494,-7.4231,0.2532,-0.0024,0.0825,-0.0046,0.1306,-0.0312,0,25.69,1.84,17.97,86.71,2.88,139.31,0,44.316,48.1238,11.674301,,NaN,,699.999,,0 / 19,3554600,2018-11-12 18:27:02:138
-6.0774,-0.4014,-7.4974,-6.4223,-0.4775,-7.3957,0.0327,-0.0043,-0.1797,-0.0026,0.011,-0.0046,0,26.2,2.87,18.09,79.12,2.79,139.03,0,46.247,48.1238,11.674301,,NaN,,699.999,,0 / 19,3555600,2018-11-12 18:27:03:138
-6.3124,-0.5098,-7.0955,-6.4227,-0.4937,-7.3943,0.2609,0.0928,-0.1174,0.0016,0.0161,-0.0064,0,26.32,2.99,17.25,80.02,2.89,139.02,0,44.219,48.1238,11.674301,,NaN,,699.999,,0 / 18,3556599,2018-11-12 18:27:04:137
-6.2016,-0.4709,-7.2745,-6.4401,-0.4902,-7.3793,0.0528,0.0554,-0.008,-0.0014,-0.013,0.0011,0,27.83,2.56,16.08,82.21,2.92,138.87,0,40.811,48.1238,11.674301,,NaN,,699.999,,0 / 19,3557599,2018-11-12 18:27:05:137
-6.3562,-0.3946,-7.207,-6.4229,-0.4687,-7.3957,0.0775,0.0233,-0.0661,-1.00E-04,-0.0258,-2.00E-04,0,27.24,2.58,16.03,80.97,2.74,139.03,0,39.337,48.1238,11.674301,,NaN,,699.999,,0 / 19,3558600,2018-11-12 18:27:06:138
-6.3146,-0.4104,-7.4387,-6.4308,-0.4702,-7.3888,0.0215,0.0261,-0.1348,5.00E-04,-0.0151,0.0018,0,28.48,2.93,17.16,81.43,2.75,138.97,0,43.66,48.1238,11.674301,,NaN,,699.999,,0 / 19,3559600,2018-11-12 18:27:07:138
-6.4599,-0.3965,-7.2161,-6.4533,-0.4574,-7.3699,-0.0497,-0.0207,-0.002,0.002,0.0058,-0.0034,0,26.62,2.94,17.02,80.22,2.67,138.79,0,44.088,48.1238,11.674301,,NaN,,699.999,,0 / 19,3560600,2018-11-12 18:27:08:138
-6.4805,-0.4465,-7.2153,-6.4236,-0.4843,-7.3941,-0.06,0.0025,0.1239,0.0057,-0.0131,-6.00E-04,0,28.01,3.32,17.7,81.41,2.83,139.14,0,43.389,48.1238,11.674301,,NaN,,699.999,,0 / 19,3561600,2018-11-12 18:27:09:138
-6.3334,-0.4627,-7.0957,-6.3955,-0.4843,-7.4185,0.0343,0.0021,-0.0444,-0.0013,-0.0254,0.0064,0,25.83,2.89,19.67,78,2.83,139.24,0,43.861,48.1238,11.674301,,NaN,,699.999,,0 / 19,3562600,2018-11-12 18:27:10:138
-6.1451,-0.4868,-7.5304,-6.3545,-0.4835,-7.4537,-0.0973,0.0659,-0.1945,-6.00E-04,-0.0229,-7.00E-04,0,27.79,2.94,18.31,81.58,2.83,139.55,0,46.424,48.1238,11.674301,,NaN,,699.999,,0 / 19,3563600,2018-11-12 18:27:11:138
-6.4206,-0.5189,-7.4243,-6.3903,-0.496,-7.4222,0.0465,0.0115,-0.0626,-0.0027,0.0016,-3.00E-04,0,26.99,3.06,18.03,80.67,2.88,139.19,0,46.116,48.1238,11.674301,,NaN,,699.999,,0 / 19,3564600,2018-11-12 18:27:12:138
-6.0805,-0.5852,-7.1437,-6.4482,-0.5633,-7.3671,0.1171,-0.0334,0.2202,-4.00E-04,0.046,-0.008,0,26.55,2.71,18.95,81.6,3.29,138.81,0,45.108,48.1238,11.674301,,NaN,,699.999,,0 / 19,3565600,2018-11-12 18:27:13:138
-6.4346,-0.6251,-7.3843,-6.3782,-0.6357,-7.4219,0.1541,-0.0301,0.0195,-2.00E-04,0.0033,-0.0061,0,25.85,2.96,17.74,82.79,3.72,139.32,0,42.005,48.1238,11.674301,,NaN,,699.999,,0 / 19,3566600,2018-11-12 18:27:14:138
-6.5232,-0.7012,-7.5308,-6.4073,-0.6504,-7.3955,-0.1736,-0.013,-0.2404,0.002,-0.0038,3.00E-04,0,25.42,3.76,17.59,74.26,3.8,139.09,0,44.997,48.1238,11.674301,,NaN,,699.999,,0 / 19,3567600,2018-11-12 18:27:15:138
-6.2764,-0.6017,-7.1715,-6.4759,-0.6439,-7.3361,-0.1319,0.0395,0.0043,6.00E-04,0.0013,-0.0012,0,24.39,1.93,17,89.01,3.76,138.56,0,45.123,48.1238,11.674301,,NaN,,699.999,,0 / 19,3568600,2018-11-12 18:27:16:138
-6.3182,-0.5322,-7.3267,-6.4155,-0.5811,-7.3942,0.0916,0.0553,-0.102,0.0026,-0.0091,-0.0041,0,25.26,2.72,17.06,80.73,3.4,139.05,0,42.785,48.1238,11.674301,,NaN,,699.999,,0 / 19,3569600,2018-11-12 18:27:17:138
-6.1651,-0.5024,-7.2549,-6.4183,-0.5231,-7.3961,0.0803,0.0578,-0.0503,0.0022,0.0204,-0.0056,0,24.64,3.31,16.75,79.48,3.06,139.05,0,38.356,48.1238,11.674301,,NaN,,699.999,,0 / 19,3570600,2018-11-12 18:27:18:138
-6.0781,-0.4679,-7.2431,-6.3406,-0.5339,-7.4621,0.2961,-0.0047,0.1105,0.0011,0.0485,-0.0102,0,23.72,3.13,17.66,77.41,3.06,139.22,0,46.528,48.1238,11.674301,,NaN,,699.999,,0 / 19,3571600,2018-11-12 18:27:19:138
-6.0558,-0.5026,-7.4165,-6.3068,-0.5253,-7.4913,-0.0451,0.0026,0.0473,9.00E-04,0.0206,-0.0072,0,22.97,2.83,18,76.29,3.07,139.91,0,42.625,48.1238,11.674301,,NaN,,699.999,,0 / 19,3572600,2018-11-12 18:27:20:138
-5.8968,-0.4965,-7.2711,-6.146,-0.5465,-7.6222,-0.026,0.0473,0.0868,-0.0016,0.0156,-0.0088,0,25.07,3.32,17.47,81.06,3.19,141.12,0,44.626,48.1238,11.674301,,NaN,,699.999,,0 / 19,3573600,2018-11-12 18:27:21:138
-5.9422,-0.6328,-7.2223,-5.9999,-0.6013,-7.7337,0.2333,0.1023,0.4339,-0.0146,0.0434,-0.0102,0,22.96,3.69,18.97,71.31,3.52,142.2,0,45.277,48.1238,11.674301,,NaN,,699.999,,0 / 19,3574601,2018-11-12 18:27:22:139
-5.8052,-0.6246,-7.5776,-5.902,-0.6017,-7.8086,0.042,0.0052,0.0199,-0.0087,0.0319,-0.0188,0,19.55,2.95,20.95,68.59,3.47,142.71,0,46.173,48.1238,11.674301,,NaN,,699.999,,0 / 19,3575599,2018-11-12 18:27:23:137
-6.0074,-0.5569,-7.7585,-5.8667,-0.5957,-7.8356,-0.1295,0.0245,0.0353,-0.0105,-0.0072,-0.0122,0,19.02,2.86,20.73,63.96,3.48,143.18,0,37.424,48.1238,11.674301,,NaN,,699.999,,0 / 19,3576599,2018-11-12 18:27:24:137
-5.9245,-0.5107,-7.7448,-5.8592,-0.6002,-7.8409,-0.1417,0.0393,0.0189,-0.0122,0.0074,-0.0191,0,19.21,2.68,21.18,64.41,3.51,143.23,0,39.711,48.1238,11.674301,,NaN,,699.999,,0 / 19,3577600,2018-11-12 18:27:25:138
-5.3398,-0.5564,-7.5509,-5.8372,-0.5988,-7.8574,0.4182,0.0241,0.1765,-0.019,0.0329,-0.0243,0,21.05,1.18,18.8,97.2,3.5,143.39,0,44.52,48.1238,11.674301,,NaN,,699.999,,0 / 19,3578601,2018-11-12 18:27:26:139
-5.6722,-0.5703,-7.6851,-5.8409,-0.5845,-7.8557,0.0567,0.0255,0.0578,-0.0087,0.0098,-0.022,0,20.08,2.68,19.44,73.37,3.38,143.25,0,46.968,48.1238,11.674301,,NaN,,699.999,,0 / 19,3579600,2018-11-12 18:27:27:138
-5.7428,-0.5369,-7.7185,-5.8415,-0.5554,-7.8574,-0.0215,0.0195,-0.0192,-0.0102,-0.0133,-0.0147,0,18.23,1.78,20.49,79.2,3.25,143.37,0,46.379,48.1238,11.674301,,NaN,,699.999,,0 / 19,3580600,2018-11-12 18:27:28:138
-5.6213,-0.5457,-7.6342,-5.8521,-0.554,-7.8496,0.1788,0.0073,0.1711,-0.0149,-0.0065,-0.017,0,18.36,1.83,20.2,78.96,3.24,143.29,0,41.857,48.1238,11.674301,,NaN,,699.999,,0 / 19,3581600,2018-11-12 18:27:29:138
-5.6239,-0.5384,-7.8249,-5.8204,-0.568,-7.8722,0.0766,0.0164,-0.0962,-0.0088,0.0065,-0.0189,0,19,1.28,18.23,96.01,3.25,143.16,0,45.193,48.1238,11.674301,,NaN,,699.999,,0 / 19,3582600,2018-11-12 18:27:30:138
-5.7689,-0.4858,-7.7224,-5.8391,-0.5595,-7.8589,-0.0481,0.0429,-0.0255,-0.0103,0.0029,-0.0168,0,17.25,1.17,18.85,101.01,3.27,143.39,0,50.791,48.1238,11.674301,,NaN,,699.999,,0 / 19,3583600,2018-11-12 18:27:31:138
-5.8161,-0.4967,-7.7203,-5.8601,-0.5465,-7.8442,-0.0459,0.0214,0.0181,-0.0105,-0.0064,-0.0155,0,17.83,1.44,20.38,101.41,3.19,143.24,0,43.629,48.1238,11.674301,,NaN,,699.999,,0 / 19,3584600,2018-11-12 18:27:32:138
-5.7341,-0.5422,-7.6518,-5.8511,-0.562,-7.8498,-0.0082,0.0099,0.0421,-0.0071,0.0059,-0.0186,0,16.8,0.06,20.26,131.82,3.29,143.3,0,38.724,48.1238,11.674301,,NaN,,699.999,,0 / 19,3585600,2018-11-12 18:27:33:138
-5.816,-0.5641,-7.7111,-5.8598,-0.5556,-7.8437,-0.0419,-0.0141,-3.00E-04,-0.0117,-0.0076,-0.016,0,17.81,0.66,20.43,101.75,3.24,143.32,0,43.451,48.1238,11.674301,,NaN,,699.999,,0 / 19,3586601,2018-11-12 18:27:34:139
-5.7351,-0.4928,-7.6339,-5.8637,-0.5693,-7.8398,0.0174,0.0513,0.0778,-0.0079,0.01,-0.0207,0,17.54,0.04,21.28,131.1,3.33,143.21,0,45.384,48.1238,11.674301,,NaN,,699.999,,0 / 18,3587600,2018-11-12 18:27:35:138
-5.7692,-0.5806,-7.713,-5.8551,-0.5748,-7.8459,-0.0123,0.0073,0.0211,-0.0095,-1.00E-04,-0.0174,0,17.18,-0.4,21.27,146.07,3.36,143.27,0,44.267,48.1238,11.674301,,NaN,,699.999,,0 / 18,3588599,2018-11-12 18:27:36:137
-5.6483,-0.5965,-7.6427,-5.8489,-0.5877,-7.8496,0.0865,-0.0075,0.0421,-0.0112,7.00E-04,-0.0173,0,17.53,-0.51,20.56,145.04,3.41,143.22,0,40.175,48.1238,11.674301,,NaN,,699.999,,0 / 19,3589600,2018-11-12 18:27:37:138
-5.8592,-0.5894,-7.7942,-5.8948,-0.587,-7.8152,-0.0167,-0.0106,-0.0423,-0.0117,-0.0063,-0.0155,0,16.38,-0.65,20.94,176.51,3.42,143.04,0,45.761,48.1238,11.674301,,NaN,,699.999,,0 / 19,3590599,2018-11-12 18:27:38:137
-5.8907,-0.5863,-7.593,-5.9756,-0.6006,-7.7525,-0.029,-0.0203,9.00E-04,-0.0108,-0.0089,-0.0138,0,18.29,-0.82,21.08,151.9,3.51,142.38,0,38.3,48.1238,11.674301,,NaN,,699.999,,0 / 19,3591599,2018-11-12 18:27:39:137
-5.9871,-0.5515,-7.631,-6.0751,-0.5741,-7.6769,-0.0052,-0.0043,-0.0673,-0.0102,-0.0213,-0.011,0,17.98,-1.32,20.38,145.75,3.38,141.76,0,43.56,48.1238,11.674301,,NaN,,699.999,,0 / 19,3592599,2018-11-12 18:27:40:137
-6.1338,-0.5831,-7.5062,-6.1635,-0.5594,-7.6072,-0.0726,0.0028,1.00E-04,-0.0029,-0.0271,-0.0069,0,18.68,-1.52,20.31,148.65,3.27,140.99,0,47.726,48.1238,11.674301,,NaN,,699.999,,0 / 19,3593599,2018-11-12 18:27:41:137
-6.0949,-0.5289,-7.3867,-6.257,-0.5538,-7.5308,0.0871,-0.0142,0.0697,-0.0042,-0.0214,-0.0036,0,20,-1.44,20.76,143.29,3.24,140.28,0,43.494,48.1238,11.674301,,NaN,,699.999,,0 / 19,3594599,2018-11-12 18:27:42:137
-6.2214,-0.4809,-7.2426,-6.3778,-0.5223,-7.4311,0.0957,0.0181,-0.077,-0.0039,-0.0044,-0.0028,0,20.23,-1.7,22.28,167.34,3.07,139.28,0,47.19,48.1238,11.674301,,NaN,,699.999,,0 / 19,3595601,2018-11-12 18:27:43:139
-6.0477,-0.5232,-7.2786,-6.3867,-0.5241,-7.4234,0.0815,0.0212,-0.106,-3.00E-04,-0.0107,-6.00E-04,0,19.82,-1.75,22,168.42,3.08,139.14,0,41.523,48.1238,11.674301,,NaN,,699.999,,0 / 19,3596601,2018-11-12 18:27:44:139
-6.1253,-0.441,-7.2465,-6.3946,-0.5303,-7.4161,0.0536,-0.0354,-0.1218,-0.004,-0.0014,-2.00E-04,0,21,-1.85,21.39,148.67,3.1,139.23,0,43.813,48.1238,11.674301,,NaN,,699.999,,0 / 19,3597600,2018-11-12 18:27:45:138
-6.4929,-0.4857,-7.4978,-6.4299,-0.5186,-7.3863,0.0221,0.011,0.0623,-6.00E-04,-0.0257,0.003,0,23.59,-1.75,23.09,141.32,3.03,138.96,0,45.722,48.1238,11.674301,,NaN,,699.999,,0 / 19,3598600,2018-11-12 18:27:46:138
-6.1496,-0.5016,-7.2245,-6.3664,-0.5298,-7.4404,0.0781,0.0509,0.1174,-0.0011,-0.0089,3.00E-04,0,21.69,-1.28,21.68,137.74,3.16,139.54,0,45.324,48.1238,11.674301,,NaN,,699.999,,0 / 19,3599599,2018-11-12 18:27:47:137
-6.3218,-0.5422,-7.2905,-6.3843,-0.5295,-7.425,-0.0369,0.0144,0.0209,-0.0011,-0.0168,0.0032,0,21.26,-2.05,20.12,140.95,3.09,139.31,0,47.779,48.1238,11.674301,,NaN,,699.999,,0 / 19,3600599,2018-11-12 18:27:48:137
-6.392,-0.495,-7.4898,-6.3821,-0.5106,-7.4282,-0.1019,8.00E-04,-0.1068,0.0012,-0.0074,-0.003,0,20.71,-2.11,19.92,140.4,2.98,139.33,0,40.024,48.1238,11.674301,,NaN,,699.999,,0 / 19,3601600,2018-11-12 18:27:49:138
-6.2308,-0.5332,-7.3798,-6.3774,-0.5276,-7.4311,0.0218,0.0221,0.0062,0.0036,-0.0023,-0.0039,0,21.59,-6.54,20.57,160.7,3.08,139.36,0,42.753,48.1238,11.674301,,NaN,,699.999,,0 / 19,3602600,2018-11-12 18:27:50:138
-6.2804,-0.5099,-7.2298,-6.3691,-0.534,-7.4378,-0.0497,0.0346,0.0321,0.0024,-0.0071,-0.0022,0,20.87,0.54,31.4,255.88,3.12,139.61,0,42.259,48.1238,11.674301,,NaN,,699.999,,0 / 19,3603600,2018-11-12 18:27:51:138
-6.2276,-0.5171,-7.3873,-6.394,-0.5222,-7.4172,0.0262,0.0074,-0.1235,-0.0016,-0.0142,0.0011,0,23.69,0.7,21.43,98.69,3.05,139.24,0,39.581,48.1238,11.674301,,NaN,,699.999,,0 / 19,3604600,2018-11-12 18:27:52:138
-6.1536,-0.5958,-7.2635,-6.3774,-0.556,-7.429,0.1056,-0.0322,0.0227,0.0013,0.0063,-0.0034,0,18.34,-0.83,20.85,180.46,3.25,139.36,0,38.528,48.1238,11.674301,,NaN,,699.999,,0 / 19,3605600,2018-11-12 18:27:53:138
-6.3996,-0.689,-7.4165,-6.4033,-0.6244,-7.4013,-0.0719,-0.063,-0.1288,0.0012,0.0107,-0.0029,0,23.68,-2,25.53,165.78,3.53,139,0,39.15,48.1238,11.674301,,NaN,,699.999,,0 / 19,3606600,2018-11-12 18:27:54:138
-6.4083,-0.7617,-7.3534,-6.4127,-0.7022,-7.3861,-0.1108,-0.0807,-0.1138,9.00E-04,0.0062,-0.0047,0,18.32,-0.41,20.6,185.06,4.11,139.04,0,43.971,48.1238,11.674301,,NaN,,699.999,,0 / 19,3607600,2018-11-12 18:27:55:138
-6.361,-0.8208,-7.4225,-6.4028,-0.8414,-7.3802,-0.0452,-0.0095,-0.1434,-1.00E-04,0.0051,-0.0026,0,19.75,-1.7,18.43,142.3,4.92,139.06,0,38.214,48.1238,11.674301,,NaN,,699.999,,0 / 19,3608599,2018-11-12 18:27:56:137
-6.3791,-0.9161,-7.4572,-6.4058,-0.8846,-7.3725,-0.0135,-0.0296,-0.1583,7.00E-04,5.00E-04,-0.0022,0,19.81,-1.92,18.18,143.21,5.18,139.01,0,44.517,48.1238,11.674301,,NaN,,699.999,,0 / 19,3609599,2018-11-12 18:27:57:137
-6.408,-0.9219,-7.3858,-6.4196,-0.9038,-7.3582,-0.0602,-0.0175,-0.099,0.0034,0.0135,-0.0055,0,20.74,-1.9,23.14,172.23,5.25,138.82,0,40.974,48.1238,11.674301,,NaN,,699.999,,0 / 19,3610599,2018-11-12 18:27:58:137
-6.2362,-0.8849,-7.3006,-6.4239,-0.9095,-7.3537,0.1033,0.0094,-0.041,0.0012,-0.001,-0.0033,0,20.38,-1.86,19.68,157.55,5.32,138.86,0,46.301,48.1238,11.674301,,NaN,,699.999,,0 / 19,3611600,2018-11-12 18:27:59:138
-6.4636,-0.9724,-7.4233,-6.4521,-0.9039,-7.3297,-0.0839,-0.0486,-0.0341,0.0052,0.0564,-0.0129,0,18.73,-1.55,19.87,166.99,5.29,138.64,0,44.64,48.1238,11.674301,,NaN,,699.999,,0 / 19,3612599,2018-11-12 18:28:00:137
-6.5255,-0.8032,-7.2625,-6.4586,-0.85,-7.3304,-0.1518,0.0364,-0.0019,-0.0015,-0.0338,0.0043,0,18.58,-1.29,19.63,161.02,5.08,138.92,0,46.822,48.1238,11.674301,,NaN,,699.999,,0 / 19,3613600,2018-11-12 18:28:01:138
-6.4735,-0.7922,-7.1743,-6.4345,-0.8661,-7.3497,-0.0323,0.0548,0.119,0.0069,-0.023,0.0095,0,18.12,-1.33,19.43,162.39,5.11,138.86,0,42.085,48.1238,11.674301,,NaN,,699.999,,0 / 19,3614600,2018-11-12 18:28:02:138
-6.5107,-0.7172,-7.1218,-6.4616,-0.7491,-7.3388,-0.0825,0.0778,0.154,0.0015,0.0362,-0.0081,0,18.74,-1.52,18.33,149.31,4.38,138.64,0,45.747,48.1238,11.674301,,NaN,,699.999,,0 / 19,3615600,2018-11-12 18:28:03:138
-5.9368,-0.5306,-7.1308,-6.3962,-0.6663,-7.4037,0.2613,0.134,0.0877,0.0033,0.0252,-0.0069,0,19.58,-1.71,19.21,145.82,3.93,139.01,0,56.777,48.1238,11.674301,,NaN,,699.999,,0 / 19,3616600,2018-11-12 18:28:04:138
-6.1915,-0.6379,-7.4246,-6.3446,-0.6335,-7.4508,0.0519,-0.0032,-0.1044,0.0039,0.0079,-0.0057,0,19.19,-1.56,20.45,160.28,3.69,139.28,0,43.378,48.1238,11.674301,,NaN,,699.999,,0 / 19,3617600,2018-11-12 18:28:05:138
-6.045,-0.575,-7.2618,-6.3744,-0.6036,-7.4279,0.2046,0.0115,0.0178,0.0012,0.0159,-0.0076,0,20.21,-1.45,19.54,141.78,3.53,139.36,0,40.937,48.1238,11.674301,,NaN,,699.999,,0 / 19,3618600,2018-11-12 18:28:06:138
-6.1794,-0.5504,-7.4485,-6.3533,-0.5976,-7.4464,0.0711,0.0285,-0.1171,-0.0019,0.013,-0.002,0,18.57,-1.56,21.55,177.35,3.49,139.53,0,39.417,48.1238,11.674301,,NaN,,699.999,,0 / 19,3619600,2018-11-12 18:28:07:138
-6.2622,-0.5631,-7.3266,-6.3664,-0.5908,-7.4358,0.0015,-0.0061,-0.0163,7.00E-04,0.0194,-0.0067,0,20.45,-1.33,20.01,142.04,3.44,139.26,0,45.098,48.1238,11.674301,,NaN,,699.999,,0 / 19,3620600,2018-11-12 18:28:08:138
-6.5147,-0.5316,-7.2223,-6.4438,-0.5831,-7.3694,-0.1636,0.0358,0.0236,0.0015,-0.0153,0.0029,0,20.62,-1.77,19.71,143.12,3.49,139.18,0,46.024,48.1238,11.674301,,NaN,,699.999,,0 / 19,3621600,2018-11-12 18:28:09:138
-6.3067,-0.5927,-7.3334,-6.3963,-0.5922,-7.41,0.0014,-0.0132,-0.0139,9.00E-04,-0.0103,0.0025,0,20.25,-1.25,19.31,134.27,3.46,139.2,0,44.148,48.1238,11.674301,,NaN,,699.999,,0 / 19,3622600,2018-11-12 18:28:10:138
-6.1912,-0.5602,-7.3616,-6.4116,-0.5839,-7.3973,0.0872,0.0059,-0.0913,0.0094,0.0019,0.0014,0,19.11,-1.61,18.98,151.96,3.41,139.08,0,45.872,48.1238,11.674301,,NaN,,699.999,,0 / 19,3623599,2018-11-12 18:28:11:137
-6.3142,-0.6497,-7.3097,-6.381,-0.6163,-7.4212,0.1231,-0.0094,-0.0668,0.0147,-0.0193,0.0151,0,18.24,-1.3,21.03,182.39,3.59,139.16,0,46.018,48.1238,11.674301,,NaN,,699.999,,0 / 19,3624599,2018-11-12 18:28:12:137
-6.0866,-0.6471,-7.2289,-6.3596,-0.6126,-7.4398,0.1653,0.0144,0.0949,0.02,0.011,0.012,0,20.39,-2.96,16.9,137.98,3.58,139.48,0,47.121,48.1238,11.674301,,NaN,,699.999,,0 / 19,3625599,2018-11-12 18:28:13:137
-5.9234,-0.6508,-7.7921,-6.3361,-0.6501,-7.4566,0.3183,0.0032,-0.4308,0.0242,0.0174,0.0129,0,27.1,-3.22,12.4,110.39,3.8,139.64,0,42.967,48.1238,11.674301,,NaN,,699.999,,0 / 19,3626600,2018-11-12 18:28:14:138
-6.0293,-0.6509,-7.4499,-6.2513,-0.6448,-7.5284,0.0908,0.0271,-0.0359,0.0219,0.0101,0.0204,0,24.49,0.78,15.95,95.68,3.77,140.29,0,46.519,48.1238,11.674301,,NaN,,699.999,,0 / 19,3627600,2018-11-12 18:28:15:138
-6.1348,-0.5658,-7.5285,-6.2311,-0.6111,-7.5479,-0.1136,-0.0111,-0.082,0.0219,-0.0106,0.0226,0,22.86,-0.31,18.11,105.96,3.62,140.51,0,46.407,48.1238,11.674301,,NaN,,699.999,,0 / 19,3628600,2018-11-12 18:28:16:138
-6.4606,-0.4612,-7.5902,-6.2816,-0.5945,-7.5072,-0.3451,0.0052,-0.2131,0.0225,-0.0342,0.0249,0,22.2,-1.83,11.27,108.92,3.48,140.08,0,53.124,48.1238,11.674301,,NaN,,699.999,,0 / 19,3629600,2018-11-12 18:28:17:138
-6.7959,-0.5265,-7.5022,-6.3578,-0.6018,-7.4422,-0.7072,0.05,-0.2304,0.022,-0.0069,0.0335,0,24.71,0.69,17.04,95.68,3.52,139.49,0,52.63,48.1238,11.674301,,NaN,,699.999,,0 / 19,3630600,2018-11-12 18:28:18:138
-6.2801,-0.5413,-7.1625,-6.3164,-0.5996,-7.4776,0.3019,0.0511,0.0711,0.022,-0.0056,0.0199,0,22.32,1.95,15.59,86.28,3.43,139.62,0,61.133,48.1238,11.674301,,NaN,,699.999,,0 / 19,3631600,2018-11-12 18:28:19:138
-5.9432,-0.4525,-7.3152,-6.1837,-0.5923,-7.5883,0.0385,0.0249,0.1573,0.0193,0.0082,0.0121,0,26.41,0.61,20.79,98.37,3.51,140.72,0,51.743,48.1238,11.674301,,NaN,,699.999,,0 / 19,3632599,2018-11-12 18:28:20:137
-6.0246,-0.4817,-7.3354,-6.0826,-0.5912,-7.6696,0.0726,0.0345,0.0768,0.0083,-0.0223,0.0093,0,27.47,1.53,17.29,89.02,3.46,141.58,0,40.27,48.1238,11.674301,,NaN,,699.999,,0 / 19,3633600,2018-11-12 18:28:21:138
-6.0284,-0.4501,-7.4006,-6.2116,-0.5508,-7.5686,-0.0825,0.0274,-0.1135,0.002,0.0117,0.0034,0,28.48,2.16,20.17,89.16,3.22,140.62,0,46.323,48.1238,11.674301,,NaN,,699.999,,0 / 19,3634601,2018-11-12 18:28:22:139
-6.3185,-0.4842,-7.3161,-6.342,-0.514,-7.4623,0.0871,0.0427,0.1442,0.0025,-0.0076,0.0065,0,23.1,2.18,17.9,85.5,3.06,139.81,0,42.164,48.1238,11.674301,,NaN,,699.999,,0 / 19,3635600,2018-11-12 18:28:23:138
-6.2856,-0.5108,-7.2607,-6.3619,-0.5356,-7.4438,-0.0525,0.0092,0.0586,0.0038,0.0021,0.0027,0,25.27,1.49,18.91,95.81,3.13,139.48,0,40.425,48.1238,11.674301,,NaN,,699.999,,0 / 19,3636600,2018-11-12 18:28:24:138
-6.3057,-0.5539,-7.3591,-6.3897,-0.5456,-7.4192,0.0453,-0.0254,-0.0631,0.0038,0.0424,-0.0062,0,25.25,2.11,18.41,87.37,3.19,139.26,0,45.007,48.1238,11.674301,,NaN,,699.999,,0 / 19,3637599,2018-11-12 18:28:25:137
-6.1364,-0.5804,-7.3488,-6.316,-0.5511,-7.4816,0.0029,-0.0064,-0.0649,0.0024,0.0033,8.00E-04,0,22.47,2.43,20.47,84.64,3.19,139.64,0,42.079,48.1238,11.674301,,NaN,,699.999,,0 / 19,3638600,2018-11-12 18:28:26:138
